customer_id,name,email,phone,account_age_days,city,state,risk_tier
CUST004203,Margaret Hernandez,margaret.hernandez755@gmail.com,722-785-3231,1370,Phoenix,IL,MEDIUM
CUST004204,Daniel Martinez,daniel.martinez43@yahoo.com,540-227-8268,1772,San Antonio,MI,LOW
CUST004205,Barbara Lopez,barbara.lopez616@yahoo.com,577-540-9328,1076,Los Angeles,AZ,LOW
CUST004206,Thomas Jones,thomas.jones680@yahoo.com,657-649-6402,644,San Diego,WA,MEDIUM
CUST004207,Christopher Thomas,christopher.thomas957@outlook.com,478-581-3947,787,Phoenix,MA,HIGH
CUST004208,Patricia Jones,patricia.jones223@outlook.com,351-495-5068,1018,San Jose,GA,MEDIUM
CUST004209,Mary Smith,mary.smith506@gmail.com,927-491-6422,775,San Jose,IL,MEDIUM
CUST004210,Anthony Martinez,anthony.martinez583@outlook.com,672-471-2728,923,San Antonio,TX,LOW
CUST004211,Nancy Jackson,nancy.jackson350@outlook.com,874-700-2923,345,Philadelphia,PA,MEDIUM
CUST004212,Linda Hernandez,linda.hernandez924@gmail.com,372-995-8379,912,San Diego,IL,MEDIUM
CUST004213,Lisa Smith,lisa.smith385@hotmail.com,326-358-3507,1035,Chicago,NJ,MEDIUM
CUST004214,Richard Lopez,richard.lopez203@gmail.com,489-576-2854,1450,Austin,FL,LOW
CUST004215,Patricia Thomas,patricia.thomas929@gmail.com,257-547-5635,776,Philadelphia,NC,LOW
CUST004216,Betty Martinez,betty.martinez362@hotmail.com,837-544-6956,921,Fort Worth,TX,LOW
CUST004217,Susan Moore,susan.moore980@yahoo.com,408-581-8924,1462,Columbus,WA,MEDIUM
CUST004218,Susan Taylor,susan.taylor56@hotmail.com,976-207-5940,1675,Jacksonville,MI,LOW
CUST004219,James Taylor,james.taylor428@gmail.com,500-405-2301,1000,Los Angeles,PA,LOW
CUST004220,Nancy Thomas,nancy.thomas573@hotmail.com,984-362-2531,1311,Jacksonville,MI,MEDIUM
CUST004221,Charles Davis,charles.davis229@outlook.com,769-592-1757,1624,San Jose,NJ,LOW
CUST004222,Margaret Williams,margaret.williams685@outlook.com,236-736-9481,1066,Dallas,PA,HIGH
CUST004223,Nancy Smith,nancy.smith91@gmail.com,577-580-4226,1253,Los Angeles,CA,LOW
CUST004224,Barbara Miller,barbara.miller178@gmail.com,365-615-5670,129,New York,MI,HIGH
CUST004225,Michael Davis,michael.davis725@yahoo.com,784-643-4981,1053,San Jose,NY,LOW
CUST004226,Sandra Smith,sandra.smith682@yahoo.com,756-773-8332,1092,Chicago,NJ,LOW
CUST004227,Sarah Moore,sarah.moore630@yahoo.com,740-504-5642,951,Dallas,CA,MEDIUM
CUST004228,Matthew Anderson,matthew.anderson443@outlook.com,454-965-5472,1757,Fort Worth,TX,HIGH
CUST004229,James Moore,james.moore239@hotmail.com,724-916-2518,410,Phoenix,TX,HIGH
CUST004230,Matthew Gonzalez,matthew.gonzalez446@hotmail.com,692-484-3439,1520,Columbus,OH,LOW
CUST004231,William Smith,william.smith264@outlook.com,863-772-4180,1599,Austin,WA,LOW
CUST004232,Matthew Thomas,matthew.thomas614@outlook.com,616-445-8247,1246,Fort Worth,NJ,LOW
CUST004233,Thomas Williams,thomas.williams700@outlook.com,654-509-5466,1278,San Jose,TX,LOW
CUST004234,Richard Taylor,richard.taylor457@gmail.com,513-463-7291,1700,San Jose,FL,MEDIUM
CUST004235,Karen Hernandez,karen.hernandez256@gmail.com,534-538-8162,856,Phoenix,NJ,LOW
CUST004236,Michael Martin,michael.martin286@gmail.com,356-841-7207,1652,Fort Worth,MI,LOW
CUST004237,Margaret Moore,margaret.moore962@outlook.com,474-984-7366,829,San Antonio,NJ,MEDIUM
CUST004238,John Brown,john.brown678@yahoo.com,342-790-3390,527,Austin,WA,HIGH
CUST004239,Christopher Jones,christopher.jones273@outlook.com,773-702-3250,410,Charlotte,NY,LOW
CUST004240,Joseph Miller,joseph.miller236@outlook.com,923-771-5421,139,San Antonio,NJ,HIGH
CUST004241,John Miller,john.miller528@outlook.com,703-508-9533,699,San Diego,NC,LOW
CUST004242,Mary Rodriguez,mary.rodriguez807@hotmail.com,535-798-7308,1435,Fort Worth,MA,LOW
CUST004243,Nancy Anderson,nancy.anderson679@outlook.com,867-882-7092,1720,Fort Worth,GA,MEDIUM
CUST004244,Richard Moore,richard.moore694@gmail.com,255-561-6526,167,Columbus,VA,LOW
CUST004245,Sandra Gonzalez,sandra.gonzalez653@outlook.com,867-634-5278,1338,Phoenix,MI,LOW
CUST004246,Michael Wilson,michael.wilson938@yahoo.com,369-678-1596,782,San Antonio,CA,LOW
CUST004247,Susan Lopez,susan.lopez198@hotmail.com,459-381-1693,155,Phoenix,TX,LOW
CUST004248,Nancy Taylor,nancy.taylor442@outlook.com,456-666-2634,1802,Philadelphia,TX,LOW
CUST004249,Linda Hernandez,linda.hernandez85@gmail.com,785-740-6695,1403,Austin,NY,LOW
CUST004250,Susan Lopez,susan.lopez643@gmail.com,441-429-6187,1775,Dallas,PA,LOW
CUST004251,Sarah Williams,sarah.williams641@hotmail.com,392-390-4044,1483,San Jose,NC,MEDIUM
CUST004252,Mark Wilson,mark.wilson421@yahoo.com,390-701-1780,1626,Phoenix,TX,LOW
CUST004253,Michael Moore,michael.moore99@gmail.com,611-241-9280,1290,Los Angeles,VA,MEDIUM
CUST004254,Mary Johnson,mary.johnson373@yahoo.com,329-817-2335,1112,Phoenix,PA,MEDIUM
CUST004255,Mark Martinez,mark.martinez595@outlook.com,570-832-1342,713,Columbus,TX,MEDIUM
CUST004256,James Garcia,james.garcia360@outlook.com,297-315-5750,471,Philadelphia,MA,MEDIUM
CUST004257,Anthony Miller,anthony.miller46@hotmail.com,206-842-8929,1011,Jacksonville,MA,HIGH
CUST004258,Lisa Lopez,lisa.lopez127@yahoo.com,241-638-2258,52,San Jose,WA,LOW
CUST004259,Mark Jones,mark.jones112@outlook.com,762-801-8467,618,Philadelphia,WA,LOW
CUST004260,Anthony Anderson,anthony.anderson113@hotmail.com,657-444-3539,119,Phoenix,FL,LOW
CUST004261,Karen Jones,karen.jones455@hotmail.com,454-289-3942,877,San Antonio,OH,LOW
CUST004262,Richard Johnson,richard.johnson180@yahoo.com,406-611-2416,877,Philadelphia,PA,MEDIUM
CUST004263,James Wilson,james.wilson782@yahoo.com,456-664-6338,709,Philadelphia,TX,MEDIUM
CUST004264,Joseph Jones,joseph.jones916@gmail.com,890-447-7638,1318,Charlotte,GA,HIGH
CUST004265,Mary Jones,mary.jones466@hotmail.com,315-207-1126,759,Charlotte,VA,HIGH
CUST004266,Sandra Wilson,sandra.wilson564@outlook.com,242-636-1044,683,San Diego,CA,LOW
CUST004267,Jennifer Williams,jennifer.williams715@gmail.com,592-664-4319,1689,Chicago,FL,LOW
CUST004268,Betty Miller,betty.miller589@yahoo.com,978-912-4790,64,Austin,AZ,LOW
CUST004269,William Taylor,william.taylor289@hotmail.com,283-628-6420,998,Columbus,NY,MEDIUM
CUST004270,Charles Martinez,charles.martinez193@yahoo.com,310-923-9650,495,New York,TX,LOW
CUST004271,Jennifer Gonzalez,jennifer.gonzalez700@hotmail.com,622-967-9656,1635,Philadelphia,NJ,HIGH
CUST004272,David Brown,david.brown588@gmail.com,346-938-1565,653,Los Angeles,AZ,HIGH
CUST004273,Mark Williams,mark.williams331@hotmail.com,757-716-1537,1625,Philadelphia,CA,LOW
CUST004274,Karen Davis,karen.davis195@hotmail.com,600-993-6980,1511,Houston,FL,MEDIUM
CUST004275,Michael Davis,michael.davis7@hotmail.com,693-925-7034,1463,Phoenix,FL,MEDIUM
CUST004276,Daniel Johnson,daniel.johnson3@hotmail.com,322-615-5317,507,San Diego,MA,MEDIUM
CUST004277,Mary Jones,mary.jones99@outlook.com,210-964-5416,932,New York,CA,LOW
CUST004278,David Martin,david.martin174@yahoo.com,417-842-8711,219,San Diego,NJ,MEDIUM
CUST004279,Barbara Gonzalez,barbara.gonzalez542@gmail.com,664-587-8281,797,New York,PA,MEDIUM
CUST004280,Patricia Thomas,patricia.thomas975@yahoo.com,905-992-4915,92,Fort Worth,VA,LOW
CUST004281,Mary Lopez,mary.lopez739@hotmail.com,803-285-7200,1272,Fort Worth,NC,LOW
CUST004282,Linda Williams,linda.williams500@yahoo.com,584-494-9184,87,Dallas,MI,HIGH
CUST004283,Anthony Rodriguez,anthony.rodriguez741@hotmail.com,244-594-6740,1472,Jacksonville,WA,HIGH
CUST004284,Elizabeth Lopez,elizabeth.lopez848@yahoo.com,957-542-4319,1752,Philadelphia,GA,LOW
CUST004285,Nancy Thomas,nancy.thomas873@outlook.com,577-206-5275,832,Chicago,AZ,LOW
CUST004286,Jessica Moore,jessica.moore902@hotmail.com,635-350-3986,951,Los Angeles,MI,HIGH
CUST004287,Anthony Garcia,anthony.garcia421@gmail.com,978-331-7275,1643,Jacksonville,AZ,LOW
CUST004288,Patricia Moore,patricia.moore447@gmail.com,957-320-1432,1271,Charlotte,WA,LOW
CUST004289,Susan Smith,susan.smith602@gmail.com,803-485-1057,1698,Dallas,CA,HIGH
CUST004290,Joseph Johnson,joseph.johnson51@yahoo.com,339-711-7655,1395,Chicago,NC,LOW
CUST004291,Barbara Taylor,barbara.taylor473@outlook.com,702-707-1815,203,Phoenix,NJ,MEDIUM
CUST004292,Joseph Jones,joseph.jones715@outlook.com,718-332-2647,245,San Jose,PA,MEDIUM
CUST004293,Christopher Martin,christopher.martin931@outlook.com,513-644-1461,1035,San Diego,FL,HIGH
CUST004294,David Martin,david.martin371@outlook.com,912-776-2836,1244,Columbus,TX,LOW
CUST004295,Mary Lopez,mary.lopez887@gmail.com,409-577-7574,521,Columbus,MA,HIGH
CUST004296,Anthony Jackson,anthony.jackson957@outlook.com,489-948-9694,1632,Austin,MI,LOW
CUST004297,Barbara Johnson,barbara.johnson50@outlook.com,565-308-7953,986,Jacksonville,IL,HIGH
CUST004298,Thomas Wilson,thomas.wilson655@outlook.com,393-571-9869,277,Dallas,TX,HIGH
CUST004299,Patricia Thomas,patricia.thomas745@outlook.com,468-721-8360,607,San Diego,GA,MEDIUM
CUST004300,Linda Lopez,linda.lopez885@hotmail.com,870-763-6028,472,Dallas,FL,LOW
CUST004301,Richard Martin,richard.martin593@outlook.com,969-327-3907,748,Chicago,WA,LOW
CUST004302,Anthony Williams,anthony.williams627@yahoo.com,263-913-7225,550,San Antonio,NJ,MEDIUM
CUST004303,Patricia Jones,patricia.jones391@outlook.com,314-791-2458,1194,San Antonio,MI,MEDIUM
CUST004304,Michael Miller,michael.miller379@yahoo.com,894-238-4487,1314,Los Angeles,FL,MEDIUM
CUST004305,Jessica Moore,jessica.moore222@gmail.com,528-856-7444,1116,Chicago,NC,HIGH
CUST004306,Lisa Thomas,lisa.thomas383@yahoo.com,441-537-6431,394,San Antonio,VA,LOW
CUST004307,Mary Jones,mary.jones613@hotmail.com,994-762-9043,549,San Diego,NC,LOW
CUST004308,Patricia Garcia,patricia.garcia572@yahoo.com,612-805-4227,624,Jacksonville,PA,LOW
CUST004309,Joseph Davis,joseph.davis585@yahoo.com,330-340-4621,199,San Diego,NJ,MEDIUM
CUST004310,Thomas Wilson,thomas.wilson344@gmail.com,450-781-5536,1434,Jacksonville,WA,MEDIUM
CUST004311,Barbara Johnson,barbara.johnson324@hotmail.com,693-909-9109,1514,San Diego,WA,MEDIUM
CUST004312,John Anderson,john.anderson308@yahoo.com,275-328-5935,463,Phoenix,NJ,LOW
CUST004313,Michael Lopez,michael.lopez254@gmail.com,270-906-6413,1043,Philadelphia,NY,MEDIUM
CUST004314,Robert Anderson,robert.anderson162@gmail.com,833-478-9447,100,Jacksonville,WA,LOW
CUST004315,Richard Jackson,richard.jackson719@hotmail.com,661-859-6772,885,Chicago,MA,MEDIUM
CUST004316,William Miller,william.miller205@gmail.com,616-748-7186,1723,Fort Worth,GA,LOW
CUST004317,Betty Taylor,betty.taylor550@hotmail.com,532-216-7549,1202,Fort Worth,IL,LOW
CUST004318,Matthew Jackson,matthew.jackson659@hotmail.com,472-308-1990,1639,Jacksonville,CA,LOW
CUST004319,Elizabeth Jones,elizabeth.jones879@outlook.com,998-966-8765,563,San Jose,FL,LOW
CUST004320,William Jackson,william.jackson154@gmail.com,201-309-9594,1667,Los Angeles,NC,MEDIUM
CUST004321,Mark Martin,mark.martin426@gmail.com,419-359-5020,787,San Diego,PA,LOW
CUST004322,Thomas Martinez,thomas.martinez816@gmail.com,303-291-6323,1497,San Diego,NY,LOW
CUST004323,Elizabeth Anderson,elizabeth.anderson379@outlook.com,254-858-2515,1813,Columbus,OH,LOW
CUST004324,Anthony Garcia,anthony.garcia394@yahoo.com,509-542-6297,611,San Antonio,TX,LOW
CUST004325,Sandra Garcia,sandra.garcia985@gmail.com,436-549-5106,1654,San Antonio,MI,HIGH
CUST004326,Daniel Garcia,daniel.garcia148@yahoo.com,783-491-1064,1033,Columbus,AZ,LOW
CUST004327,Matthew Anderson,matthew.anderson253@hotmail.com,434-482-7306,814,Charlotte,NY,MEDIUM
CUST004328,Sandra Hernandez,sandra.hernandez854@hotmail.com,683-901-1812,1506,Austin,NY,MEDIUM
CUST004329,Mary Davis,mary.davis949@gmail.com,252-652-6856,251,San Antonio,FL,LOW
CUST004330,Robert Williams,robert.williams266@gmail.com,957-381-1007,379,Chicago,IL,HIGH
CUST004331,Patricia Thomas,patricia.thomas347@outlook.com,268-592-9431,115,Charlotte,MI,LOW
CUST004332,Susan Rodriguez,susan.rodriguez681@gmail.com,741-949-6501,582,Los Angeles,FL,LOW
CUST004333,Nancy Miller,nancy.miller446@outlook.com,568-948-1202,317,Dallas,PA,MEDIUM
CUST004334,Betty Williams,betty.williams337@outlook.com,913-977-6234,1160,Los Angeles,GA,HIGH
CUST004335,Karen Brown,karen.brown683@hotmail.com,944-684-9991,379,San Jose,NY,HIGH
CUST004336,David Garcia,david.garcia756@hotmail.com,806-382-3788,205,Columbus,MI,LOW
CUST004337,Christopher Brown,christopher.brown667@hotmail.com,363-784-5429,1061,Los Angeles,IL,LOW
CUST004338,Elizabeth Smith,elizabeth.smith770@gmail.com,421-725-6928,1450,Jacksonville,OH,MEDIUM
CUST004339,Charles Miller,charles.miller595@gmail.com,491-372-7753,688,Chicago,NY,LOW
CUST004340,Anthony Garcia,anthony.garcia841@gmail.com,310-661-5947,117,Chicago,NY,MEDIUM
CUST004341,Mark Taylor,mark.taylor663@hotmail.com,918-514-8140,1296,Dallas,NC,MEDIUM
CUST004342,Richard Gonzalez,richard.gonzalez373@hotmail.com,756-275-9887,330,San Diego,TX,MEDIUM
CUST004343,Patricia Davis,patricia.davis678@outlook.com,668-884-6356,1272,Los Angeles,MA,MEDIUM
CUST004344,Elizabeth Rodriguez,elizabeth.rodriguez711@gmail.com,520-395-3449,1503,Los Angeles,NC,HIGH
CUST004345,James Brown,james.brown101@yahoo.com,263-729-6155,311,Houston,CA,LOW
CUST004346,Richard Moore,richard.moore786@yahoo.com,441-496-3998,1142,Phoenix,MA,HIGH
CUST004347,James Jones,james.jones152@hotmail.com,604-378-7439,1006,Columbus,CA,HIGH
CUST004348,Linda Garcia,linda.garcia11@yahoo.com,520-452-5147,355,Houston,NC,MEDIUM
CUST004349,Joseph Johnson,joseph.johnson834@outlook.com,685-594-1485,666,Fort Worth,TX,MEDIUM
CUST004350,Sandra Miller,sandra.miller668@outlook.com,855-923-7989,1480,San Antonio,MA,MEDIUM
CUST004351,Elizabeth Johnson,elizabeth.johnson995@outlook.com,698-337-2229,111,San Diego,NJ,LOW
CUST004352,Jennifer Martinez,jennifer.martinez864@gmail.com,220-446-4582,1461,New York,MA,LOW
CUST004353,Margaret Williams,margaret.williams20@outlook.com,348-490-8568,1677,Chicago,PA,LOW
CUST004354,Jennifer Wilson,jennifer.wilson355@hotmail.com,266-647-9713,1243,Austin,FL,MEDIUM
CUST004355,Jennifer Thomas,jennifer.thomas865@outlook.com,970-941-4832,1219,Dallas,PA,HIGH
CUST004356,Jennifer Davis,jennifer.davis569@gmail.com,764-373-9376,1210,Houston,MA,MEDIUM
CUST004357,Christopher Miller,christopher.miller994@yahoo.com,995-670-9999,1363,San Antonio,NC,LOW
CUST004358,Jessica Johnson,jessica.johnson281@yahoo.com,866-437-6771,965,Fort Worth,NJ,LOW
CUST004359,John Taylor,john.taylor629@hotmail.com,792-440-2159,1710,Los Angeles,VA,MEDIUM
CUST004360,Nancy Jackson,nancy.jackson608@yahoo.com,890-282-4132,682,Houston,IL,HIGH
CUST004361,Joseph Johnson,joseph.johnson355@gmail.com,680-871-1054,1045,San Diego,PA,LOW
CUST004362,Lisa Moore,lisa.moore565@hotmail.com,779-489-7545,435,Fort Worth,PA,MEDIUM
CUST004363,Richard Taylor,richard.taylor427@outlook.com,328-987-2158,516,Dallas,MA,LOW
CUST004364,Betty Hernandez,betty.hernandez934@hotmail.com,274-825-5214,1161,Phoenix,VA,LOW
CUST004365,William Garcia,william.garcia167@hotmail.com,796-540-6515,236,Houston,AZ,LOW
CUST004366,Daniel Johnson,daniel.johnson761@hotmail.com,827-268-6751,632,Los Angeles,MI,MEDIUM
CUST004367,Michael Lopez,michael.lopez113@gmail.com,226-810-7729,1049,Phoenix,PA,LOW
CUST004368,Nancy Davis,nancy.davis882@outlook.com,434-611-6824,1533,San Jose,NY,LOW
CUST004369,Lisa Smith,lisa.smith258@gmail.com,703-443-9136,321,Chicago,FL,LOW
CUST004370,Robert Wilson,robert.wilson887@outlook.com,714-677-1647,1482,Houston,MA,HIGH
CUST004371,Jennifer Miller,jennifer.miller649@gmail.com,343-728-2313,933,Los Angeles,MA,MEDIUM
CUST004372,Anthony Martin,anthony.martin670@yahoo.com,561-514-8260,1549,Austin,AZ,HIGH
CUST004373,David Jones,david.jones978@gmail.com,272-365-8229,1564,Philadelphia,MI,MEDIUM
CUST004374,Linda Thomas,linda.thomas913@yahoo.com,272-289-6010,1271,Columbus,FL,LOW
CUST004375,Patricia Smith,patricia.smith548@outlook.com,365-446-1882,1702,San Antonio,VA,LOW
CUST004376,Betty Jackson,betty.jackson910@hotmail.com,889-226-1438,511,Columbus,MA,MEDIUM
CUST004377,Patricia Taylor,patricia.taylor821@gmail.com,449-921-7840,639,Dallas,PA,HIGH
CUST004378,John Johnson,john.johnson940@gmail.com,332-269-9205,343,Phoenix,CA,HIGH
CUST004379,William Smith,william.smith558@gmail.com,658-246-3207,1090,Phoenix,OH,LOW
CUST004380,Susan Moore,susan.moore482@outlook.com,856-847-4138,406,Fort Worth,CA,LOW
CUST004381,Charles Martin,charles.martin588@outlook.com,211-414-3103,72,Phoenix,FL,HIGH
CUST004382,Elizabeth Thomas,elizabeth.thomas262@yahoo.com,941-409-6026,655,Chicago,CA,LOW
CUST004383,Susan Lopez,susan.lopez68@gmail.com,221-501-7473,33,Los Angeles,NY,HIGH
CUST004384,Elizabeth Brown,elizabeth.brown205@gmail.com,440-544-7002,713,Jacksonville,GA,MEDIUM
CUST004385,Elizabeth Jones,elizabeth.jones49@outlook.com,978-350-3095,1420,Houston,MI,LOW
CUST004386,Susan Anderson,susan.anderson134@gmail.com,700-586-2257,1485,Dallas,WA,MEDIUM
CUST004387,Mark Moore,mark.moore964@outlook.com,932-767-8437,1035,San Antonio,GA,HIGH
CUST004388,Joseph Lopez,joseph.lopez886@gmail.com,422-712-8870,981,Austin,CA,LOW
CUST004389,Betty Miller,betty.miller622@gmail.com,745-787-4657,1288,San Diego,NJ,HIGH
CUST004390,Betty Garcia,betty.garcia43@hotmail.com,718-687-4683,109,Phoenix,PA,LOW
CUST004391,Charles Rodriguez,charles.rodriguez327@hotmail.com,957-713-7715,1074,Fort Worth,AZ,LOW
CUST004392,Christopher Anderson,christopher.anderson849@yahoo.com,487-316-9823,1167,Charlotte,NJ,LOW
CUST004393,Jessica Jackson,jessica.jackson674@outlook.com,997-519-1656,537,Austin,NJ,LOW
CUST004394,Barbara Thomas,barbara.thomas825@hotmail.com,722-539-4157,1194,Los Angeles,WA,MEDIUM
CUST004395,Christopher Hernandez,christopher.hernandez245@outlook.com,937-343-1540,770,Charlotte,IL,LOW
CUST004396,Karen Miller,karen.miller786@yahoo.com,797-387-8340,196,Austin,MI,LOW
CUST004397,William Smith,william.smith966@outlook.com,433-728-6144,1765,San Antonio,MA,MEDIUM
CUST004398,James Jones,james.jones56@outlook.com,850-276-6818,433,San Diego,NC,HIGH
CUST004399,William Garcia,william.garcia57@hotmail.com,567-898-6705,1502,Philadelphia,WA,LOW
CUST004400,Nancy Hernandez,nancy.hernandez274@hotmail.com,977-236-8375,1584,Charlotte,NC,HIGH
CUST004401,Charles Wilson,charles.wilson467@outlook.com,915-715-9611,1131,Fort Worth,MI,LOW
CUST004402,Christopher Jones,christopher.jones999@gmail.com,980-232-1634,962,Fort Worth,TX,HIGH
CUST004403,Nancy Smith,nancy.smith948@hotmail.com,222-987-6084,1042,Fort Worth,CA,LOW
CUST004404,Betty Garcia,betty.garcia303@outlook.com,308-904-8267,781,Austin,GA,MEDIUM
CUST004405,Daniel Smith,daniel.smith914@hotmail.com,297-223-6089,1160,San Antonio,OH,MEDIUM
CUST004406,John Taylor,john.taylor429@hotmail.com,479-352-8100,288,Fort Worth,IL,LOW
CUST004407,Anthony Thomas,anthony.thomas61@hotmail.com,776-761-7789,992,Los Angeles,CA,LOW
CUST004408,Patricia Taylor,patricia.taylor475@outlook.com,997-214-4783,526,Chicago,PA,MEDIUM
CUST004409,Matthew Johnson,matthew.johnson710@hotmail.com,875-500-4672,1639,Fort Worth,NY,MEDIUM
CUST004410,Linda Jones,linda.jones316@outlook.com,875-633-9685,1189,San Jose,AZ,MEDIUM
CUST004411,Nancy Rodriguez,nancy.rodriguez616@gmail.com,972-418-1934,564,Fort Worth,FL,MEDIUM
CUST004412,Patricia Anderson,patricia.anderson453@yahoo.com,467-613-3635,610,San Diego,NY,LOW
CUST004413,Margaret Taylor,margaret.taylor125@gmail.com,896-396-1969,220,Dallas,OH,LOW
CUST004414,Linda Jones,linda.jones254@gmail.com,470-565-7208,1700,Philadelphia,CA,MEDIUM
CUST004415,Betty Brown,betty.brown171@outlook.com,576-808-2321,1702,San Diego,NY,LOW
CUST004416,Linda Rodriguez,linda.rodriguez248@outlook.com,477-402-3532,755,Charlotte,OH,HIGH
CUST004417,Jessica Martinez,jessica.martinez30@hotmail.com,415-589-3262,675,Los Angeles,MA,HIGH
CUST004418,Nancy Jones,nancy.jones211@gmail.com,274-544-5224,253,Austin,CA,LOW
CUST004419,Charles Smith,charles.smith656@yahoo.com,228-588-1189,1031,Los Angeles,FL,HIGH
CUST004420,Richard Jackson,richard.jackson209@gmail.com,233-569-3106,391,Los Angeles,NJ,LOW
CUST004421,William Garcia,william.garcia663@outlook.com,648-869-5003,1562,Fort Worth,PA,LOW
CUST004422,Sarah Rodriguez,sarah.rodriguez686@yahoo.com,523-993-7953,275,Los Angeles,AZ,MEDIUM
CUST004423,Patricia Hernandez,patricia.hernandez685@hotmail.com,476-952-3321,876,Fort Worth,VA,LOW
CUST004424,Sarah Rodriguez,sarah.rodriguez872@hotmail.com,522-414-8185,1593,Fort Worth,MA,LOW
CUST004425,Sarah Jones,sarah.jones412@yahoo.com,937-856-7041,152,Dallas,CA,LOW
CUST004426,Margaret Martin,margaret.martin595@hotmail.com,232-387-4137,303,Houston,PA,MEDIUM
CUST004427,Barbara Jackson,barbara.jackson236@hotmail.com,723-257-4379,1401,Jacksonville,MA,HIGH
CUST004428,David Garcia,david.garcia521@gmail.com,544-228-9123,677,New York,AZ,MEDIUM
CUST004429,Daniel Taylor,daniel.taylor91@outlook.com,416-569-5247,1644,Fort Worth,AZ,LOW
CUST004430,Sandra Jones,sandra.jones367@yahoo.com,487-920-8755,1038,San Diego,GA,LOW
CUST004431,Elizabeth Rodriguez,elizabeth.rodriguez580@outlook.com,470-801-5018,99,Phoenix,OH,LOW
CUST004432,Betty Johnson,betty.johnson50@outlook.com,208-595-9717,1819,Dallas,MA,LOW
CUST004433,Richard Martinez,richard.martinez560@outlook.com,328-959-8495,775,Fort Worth,PA,LOW
CUST004434,Jessica Anderson,jessica.anderson608@yahoo.com,775-560-5755,1367,Fort Worth,OH,LOW
CUST004435,Charles Brown,charles.brown144@gmail.com,222-460-1399,988,Chicago,AZ,LOW
CUST004436,William Lopez,william.lopez749@yahoo.com,817-645-1713,219,Fort Worth,OH,LOW
CUST004437,Charles Martin,charles.martin875@yahoo.com,344-847-5143,989,New York,GA,MEDIUM
CUST004438,Robert Gonzalez,robert.gonzalez976@yahoo.com,569-884-2706,1477,San Diego,IL,LOW
CUST004439,Patricia Gonzalez,patricia.gonzalez793@gmail.com,422-334-7090,150,Austin,AZ,LOW
CUST004440,Lisa Jackson,lisa.jackson305@yahoo.com,890-849-9331,1117,Phoenix,IL,LOW
CUST004441,Joseph Moore,joseph.moore587@hotmail.com,359-902-4977,905,Los Angeles,WA,MEDIUM
CUST004442,Charles Rodriguez,charles.rodriguez584@outlook.com,943-468-6507,1665,Phoenix,MI,HIGH
CUST004443,Lisa Lopez,lisa.lopez729@hotmail.com,667-950-9307,1823,Los Angeles,TX,MEDIUM
CUST004444,Lisa Miller,lisa.miller744@gmail.com,704-926-5716,1424,Jacksonville,AZ,HIGH
CUST004445,Betty Jones,betty.jones450@gmail.com,741-434-3174,1770,Chicago,MA,HIGH
CUST004446,William Smith,william.smith166@yahoo.com,814-413-7457,1796,Austin,MA,LOW
CUST004447,Jessica Gonzalez,jessica.gonzalez105@outlook.com,618-477-1498,1599,Austin,IL,LOW
CUST004448,William Gonzalez,william.gonzalez345@hotmail.com,301-282-3676,1161,San Antonio,FL,MEDIUM
CUST004449,John Brown,john.brown988@gmail.com,558-206-3225,1478,Columbus,WA,LOW
CUST004450,Sarah Martin,sarah.martin166@gmail.com,688-993-5783,1420,Austin,PA,MEDIUM
CUST004451,Barbara Garcia,barbara.garcia813@yahoo.com,652-998-7881,1034,San Diego,WA,LOW
CUST004452,Jennifer Miller,jennifer.miller640@yahoo.com,525-915-5341,474,Charlotte,WA,LOW
CUST004453,Anthony Anderson,anthony.anderson199@yahoo.com,932-651-9520,472,San Jose,OH,HIGH
CUST004454,Charles Garcia,charles.garcia82@hotmail.com,322-242-1195,312,San Antonio,NY,MEDIUM
CUST004455,Joseph Garcia,joseph.garcia70@hotmail.com,398-843-5118,1457,Dallas,OH,MEDIUM
CUST004456,Nancy Gonzalez,nancy.gonzalez995@hotmail.com,421-708-2118,769,Charlotte,PA,MEDIUM
CUST004457,Linda Brown,linda.brown993@gmail.com,564-385-1070,1177,San Jose,NC,LOW
CUST004458,John Moore,john.moore465@yahoo.com,231-881-6920,135,San Diego,MI,LOW
CUST004459,Anthony Davis,anthony.davis479@outlook.com,433-307-3132,1283,San Diego,FL,LOW
CUST004460,John Martinez,john.martinez530@hotmail.com,252-985-3619,1431,Jacksonville,GA,HIGH
CUST004461,Sandra Lopez,sandra.lopez622@gmail.com,738-352-7749,1144,Jacksonville,NY,LOW
CUST004462,Karen Johnson,karen.johnson484@yahoo.com,376-228-8824,204,Columbus,TX,LOW
CUST004463,Thomas Jackson,thomas.jackson866@hotmail.com,555-384-5019,1251,Austin,VA,LOW
CUST004464,Charles Wilson,charles.wilson791@gmail.com,334-440-4435,184,Columbus,PA,MEDIUM
CUST004465,Sandra Martin,sandra.martin529@outlook.com,559-317-8540,768,San Diego,WA,MEDIUM
CUST004466,James Miller,james.miller172@yahoo.com,214-764-9614,1132,New York,WA,MEDIUM
CUST004467,Margaret Smith,margaret.smith908@hotmail.com,268-676-6508,54,Chicago,WA,HIGH
CUST004468,William Brown,william.brown970@yahoo.com,224-248-8269,1081,Austin,NC,MEDIUM
CUST004469,Jessica Lopez,jessica.lopez529@outlook.com,532-548-9867,722,New York,MI,LOW
