recipient_id,recipient_name,recipient_email,recipient_phone,recipient_account_age_days,recipient_verified
RCPT001885,Karen Martinez,karen.martinez553@hotmail.com,361-344-7754,1344,False
RCPT001886,Michael Williams,michael.williams377@hotmail.com,417-218-1480,423,True
RCPT001887,Daniel Jackson,daniel.jackson121@yahoo.com,277-564-7241,1312,True
RCPT001888,Michael Gonzalez,michael.gonzalez443@outlook.com,290-412-7568,627,False
RCPT001889,Mark Miller,mark.miller337@gmail.com,964-508-6321,346,True
RCPT001890,Thomas Jones,thomas.jones218@yahoo.com,532-903-4544,1702,True
RCPT001891,Thomas Hernandez,thomas.hernandez743@yahoo.com,933-809-8321,1562,True
RCPT001892,Daniel Rodriguez,daniel.rodriguez611@outlook.com,563-648-8472,646,True
RCPT001893,Christopher Davis,christopher.davis355@yahoo.com,322-885-9129,1,False
RCPT001894,Elizabeth Smith,elizabeth.smith978@outlook.com,495-290-3353,402,True
RCPT001895,David Rodriguez,david.rodriguez42@yahoo.com,515-467-8540,1031,True
RCPT001896,James Anderson,james.anderson912@hotmail.com,214-309-7551,404,True
RCPT001897,Jessica Smith,jessica.smith982@yahoo.com,866-475-2884,518,True
RCPT001898,Margaret Smith,margaret.smith692@hotmail.com,328-589-7502,412,False
RCPT001899,Sandra Martinez,sandra.martinez172@outlook.com,356-947-2214,384,False
RCPT001900,William Hernandez,william.hernandez964@hotmail.com,407-596-8969,857,False
RCPT001901,Karen Wilson,karen.wilson491@hotmail.com,599-690-4046,792,False
RCPT001902,Daniel Miller,daniel.miller5@gmail.com,907-438-4377,452,True
RCPT001903,Jessica Martin,jessica.martin794@yahoo.com,296-663-1019,351,False
RCPT001904,Nancy Thomas,nancy.thomas124@outlook.com,272-503-5638,1277,True
RCPT001905,Margaret Moore,margaret.moore361@gmail.com,515-952-8531,727,False
RCPT001906,Patricia Wilson,patricia.wilson757@gmail.com,413-757-5639,1195,True
RCPT001907,Daniel Jones,daniel.jones408@gmail.com,628-727-4013,1722,True
RCPT001908,Thomas Anderson,thomas.anderson580@hotmail.com,927-613-2173,629,True
RCPT001909,Matthew Smith,matthew.smith580@outlook.com,591-271-7039,1260,True
RCPT001910,Karen Miller,karen.miller162@hotmail.com,662-740-1753,1121,True
RCPT001911,Betty Johnson,betty.johnson434@gmail.com,395-256-4646,585,False
RCPT001912,Lisa Williams,lisa.williams81@yahoo.com,250-340-8680,436,True
RCPT001913,Anthony Jones,anthony.jones926@yahoo.com,740-840-6941,1308,True
RCPT001914,Daniel Brown,daniel.brown711@yahoo.com,806-841-3524,73,False
RCPT001915,Robert Jones,robert.jones202@gmail.com,409-448-7089,1508,True
RCPT001916,Linda Davis,linda.davis591@hotmail.com,269-308-2965,494,False
RCPT001917,Matthew Thomas,matthew.thomas942@yahoo.com,754-877-8499,1233,True
RCPT001918,Joseph Moore,joseph.moore480@outlook.com,648-746-3562,504,False
RCPT001919,James Moore,james.moore732@hotmail.com,386-333-7278,1659,False
RCPT001920,David Brown,david.brown312@hotmail.com,902-466-9339,772,True
RCPT001921,Joseph Rodriguez,joseph.rodriguez203@gmail.com,612-358-1380,783,True
RCPT001922,Elizabeth Moore,elizabeth.moore652@hotmail.com,779-829-3021,1204,False
RCPT001923,Robert Johnson,robert.johnson178@gmail.com,264-413-1165,1555,True
RCPT001924,Thomas Rodriguez,thomas.rodriguez244@yahoo.com,799-322-5744,173,True
RCPT001925,Matthew Williams,matthew.williams718@outlook.com,805-620-5082,400,True
RCPT001926,Christopher Hernandez,christopher.hernandez2@outlook.com,971-486-6566,109,True
RCPT001927,Elizabeth Davis,elizabeth.davis868@yahoo.com,651-299-3721,1169,True
RCPT001928,Robert Taylor,robert.taylor288@hotmail.com,980-314-7706,178,False
RCPT001929,Charles Miller,charles.miller701@outlook.com,383-479-1953,1065,True
RCPT001930,Margaret Brown,margaret.brown968@outlook.com,438-335-4940,1037,True
RCPT001931,Michael Thomas,michael.thomas15@hotmail.com,694-929-5821,157,True
RCPT001932,Linda Thomas,linda.thomas421@yahoo.com,379-624-6482,1231,True
RCPT001933,Patricia Hernandez,patricia.hernandez132@hotmail.com,746-415-9624,717,True
RCPT001934,Betty Wilson,betty.wilson240@hotmail.com,704-729-2200,1637,True
RCPT001935,Susan Martinez,susan.martinez807@hotmail.com,931-644-7726,1685,True
RCPT001936,Betty Thomas,betty.thomas109@yahoo.com,374-901-1961,1623,True
RCPT001937,Matthew Johnson,matthew.johnson909@yahoo.com,818-864-2654,694,True
RCPT001938,Nancy Brown,nancy.brown860@gmail.com,764-576-9612,167,True
RCPT001939,Anthony Johnson,anthony.johnson97@hotmail.com,593-246-3156,392,True
RCPT001940,Linda Hernandez,linda.hernandez650@outlook.com,721-366-9359,1213,True
RCPT001941,Patricia Rodriguez,patricia.rodriguez985@gmail.com,750-316-3303,1420,True
RCPT001942,David Wilson,david.wilson234@gmail.com,608-707-7267,810,True
RCPT001943,Robert Anderson,robert.anderson98@outlook.com,774-797-3950,949,True
RCPT001944,Margaret Anderson,margaret.anderson525@outlook.com,291-758-2256,1749,True
RCPT001945,Margaret Moore,margaret.moore236@hotmail.com,710-885-8268,1531,True
RCPT001946,Barbara Williams,barbara.williams13@hotmail.com,685-438-1027,1285,True
RCPT001947,Jennifer Taylor,jennifer.taylor169@gmail.com,420-316-2288,1428,True
RCPT001948,Anthony Taylor,anthony.taylor177@hotmail.com,844-294-5929,1512,True
RCPT001949,James Rodriguez,james.rodriguez779@hotmail.com,516-590-8609,1091,True
RCPT001950,Robert Hernandez,robert.hernandez577@outlook.com,426-507-1257,1558,True
RCPT001951,Sandra Williams,sandra.williams605@outlook.com,629-738-4704,506,True
RCPT001952,Barbara Smith,barbara.smith63@hotmail.com,306-833-6964,183,True
RCPT001953,Michael Johnson,michael.johnson220@gmail.com,653-994-7372,1760,False
RCPT001954,John Thomas,john.thomas5@outlook.com,919-308-7352,1404,False
RCPT001955,Sarah Rodriguez,sarah.rodriguez876@outlook.com,518-906-9822,1382,True
RCPT001956,Betty Smith,betty.smith954@outlook.com,329-743-6071,1574,True
RCPT001957,Thomas Brown,thomas.brown548@outlook.com,787-602-3288,464,True
RCPT001958,William Rodriguez,william.rodriguez58@hotmail.com,578-650-3329,1743,True
RCPT001959,Jessica Anderson,jessica.anderson176@gmail.com,427-999-7716,1748,True
RCPT001960,Christopher Gonzalez,christopher.gonzalez157@gmail.com,924-796-2218,836,True
RCPT001961,Nancy Rodriguez,nancy.rodriguez599@hotmail.com,312-688-3581,1770,True
RCPT001962,John Martin,john.martin30@gmail.com,649-257-7395,868,False
RCPT001963,Linda Anderson,linda.anderson138@gmail.com,914-758-6947,1612,True
RCPT001964,Anthony Lopez,anthony.lopez526@hotmail.com,944-936-1835,1653,True
RCPT001965,Jessica Johnson,jessica.johnson798@hotmail.com,910-667-2447,1694,True
RCPT001966,Anthony Wilson,anthony.wilson326@outlook.com,554-593-5559,207,False
RCPT001967,David Gonzalez,david.gonzalez400@outlook.com,668-297-6491,939,True
RCPT001968,John Brown,john.brown144@gmail.com,706-218-2713,1070,True
RCPT001969,Daniel Hernandez,daniel.hernandez642@yahoo.com,983-576-7926,1005,True
RCPT001970,Betty Wilson,betty.wilson187@hotmail.com,938-547-3248,707,False
RCPT001971,Susan Williams,susan.williams358@gmail.com,928-929-4893,385,True
RCPT001972,Margaret Martin,margaret.martin818@hotmail.com,748-248-9449,856,True
RCPT001973,Thomas Wilson,thomas.wilson689@yahoo.com,969-210-5143,419,True
RCPT001974,Robert Garcia,robert.garcia607@outlook.com,753-582-4553,268,True
RCPT001975,Daniel Smith,daniel.smith67@yahoo.com,424-796-9915,1158,True
RCPT001976,James Jackson,james.jackson15@hotmail.com,207-248-5051,1004,False
RCPT001977,Barbara Moore,barbara.moore317@gmail.com,308-511-1694,1794,True
RCPT001978,Susan Hernandez,susan.hernandez754@gmail.com,351-560-8374,1123,False
RCPT001979,Mary Martin,mary.martin48@hotmail.com,825-257-3343,1398,False
RCPT001980,Lisa Martin,lisa.martin578@gmail.com,477-600-4160,809,True
RCPT001981,Matthew Martin,matthew.martin782@gmail.com,728-983-4160,1574,False
RCPT001982,Mark Rodriguez,mark.rodriguez544@yahoo.com,589-336-7693,1202,False
RCPT001983,John Wilson,john.wilson718@yahoo.com,598-655-8782,1814,True
RCPT001984,Joseph Anderson,joseph.anderson326@yahoo.com,812-620-5901,1379,True
RCPT001985,Daniel Gonzalez,daniel.gonzalez638@gmail.com,566-478-9851,1296,False
RCPT001986,Sandra Moore,sandra.moore558@gmail.com,887-851-5338,198,True
RCPT001987,William Hernandez,william.hernandez853@yahoo.com,655-970-8738,73,True
RCPT001988,Mary Moore,mary.moore824@outlook.com,545-546-1670,660,False
RCPT001989,Jennifer Rodriguez,jennifer.rodriguez303@gmail.com,756-960-9792,1092,False
RCPT001990,Joseph Taylor,joseph.taylor984@hotmail.com,225-303-4698,1817,True
RCPT001991,Sandra Jackson,sandra.jackson206@outlook.com,263-648-5560,1717,True
RCPT001992,Elizabeth Garcia,elizabeth.garcia23@gmail.com,446-483-9813,1759,True
RCPT001993,Michael Moore,michael.moore909@yahoo.com,758-879-2231,637,True
RCPT001994,Elizabeth Gonzalez,elizabeth.gonzalez182@hotmail.com,686-745-8167,1408,True
RCPT001995,Betty Lopez,betty.lopez861@outlook.com,970-389-4533,841,True
RCPT001996,Jessica Davis,jessica.davis239@gmail.com,713-876-1188,496,True
RCPT001997,David Martinez,david.martinez318@outlook.com,871-712-5641,1646,True
RCPT001998,Matthew Garcia,matthew.garcia856@gmail.com,965-243-6273,607,False
RCPT001999,Sarah Wilson,sarah.wilson105@outlook.com,671-935-4083,118,False
RCPT002000,Charles Smith,charles.smith587@gmail.com,911-938-9207,1731,True
RCPT002001,Richard Anderson,richard.anderson430@gmail.com,676-219-7098,242,True
RCPT002002,Matthew Johnson,matthew.johnson221@hotmail.com,613-946-3670,653,False
RCPT002003,Daniel Gonzalez,daniel.gonzalez137@gmail.com,258-943-1551,292,True
RCPT002004,Barbara Anderson,barbara.anderson777@hotmail.com,582-223-1392,1647,True
RCPT002005,Matthew Rodriguez,matthew.rodriguez305@hotmail.com,275-552-7986,1744,False
RCPT002006,Nancy Davis,nancy.davis43@hotmail.com,944-659-3562,1018,True
RCPT002007,Susan Jones,susan.jones822@yahoo.com,222-367-2861,924,True
RCPT002008,Sarah Jackson,sarah.jackson184@yahoo.com,777-917-1358,657,True
RCPT002009,Joseph Smith,joseph.smith121@yahoo.com,857-689-7429,1439,True
RCPT002010,Nancy Anderson,nancy.anderson190@gmail.com,887-421-3501,1825,True
RCPT002011,Thomas Martin,thomas.martin198@yahoo.com,432-863-8626,987,True
RCPT002012,Susan Thomas,susan.thomas488@hotmail.com,584-597-9934,666,True
RCPT002013,Anthony Garcia,anthony.garcia284@gmail.com,980-500-9279,580,True
RCPT002014,Susan Moore,susan.moore619@gmail.com,698-651-6881,976,True
RCPT002015,Susan Lopez,susan.lopez543@hotmail.com,892-967-8192,1125,True
RCPT002016,Richard Martinez,richard.martinez376@gmail.com,994-912-3940,568,True
RCPT002017,Joseph Jackson,joseph.jackson248@hotmail.com,595-751-3087,1736,True
RCPT002018,John Gonzalez,john.gonzalez355@yahoo.com,387-883-9542,1005,True
RCPT002019,David Brown,david.brown89@outlook.com,692-743-7443,493,True
RCPT002020,Christopher Williams,christopher.williams281@hotmail.com,773-689-8949,904,True
RCPT002021,Joseph Wilson,joseph.wilson797@yahoo.com,798-656-2267,38,True
RCPT002022,John Taylor,john.taylor550@outlook.com,994-383-9147,997,False
RCPT002023,Mary Wilson,mary.wilson684@outlook.com,648-883-5632,1496,True
RCPT002024,James Hernandez,james.hernandez703@gmail.com,880-532-8711,1096,True
RCPT002025,Richard Garcia,richard.garcia148@gmail.com,614-414-5290,1581,False
RCPT002026,David Williams,david.williams545@outlook.com,525-990-2856,709,True
RCPT002027,John Jones,john.jones66@hotmail.com,273-892-4824,1459,True
RCPT002028,Christopher Martin,christopher.martin514@outlook.com,838-248-9710,1534,False
RCPT002029,Nancy Taylor,nancy.taylor438@hotmail.com,310-854-5152,895,False
RCPT002030,Betty Johnson,betty.johnson803@gmail.com,706-214-6733,1161,True
RCPT002031,Karen Wilson,karen.wilson475@gmail.com,309-904-6484,757,True
RCPT002032,Jennifer Gonzalez,jennifer.gonzalez316@gmail.com,955-336-5308,791,True
RCPT002033,David Jones,david.jones705@hotmail.com,935-697-8411,1626,True
RCPT002034,Sandra Hernandez,sandra.hernandez118@outlook.com,756-444-3286,12,True
RCPT002035,Jennifer Anderson,jennifer.anderson734@gmail.com,284-419-2322,1025,True
RCPT002036,Mary Jones,mary.jones85@hotmail.com,815-731-1843,66,True
RCPT002037,Joseph Hernandez,joseph.hernandez836@hotmail.com,568-657-8960,506,True
RCPT002038,Nancy Miller,nancy.miller154@yahoo.com,434-820-2118,386,True
RCPT002039,Nancy Williams,nancy.williams563@yahoo.com,625-599-5303,1278,True
RCPT002040,Barbara Jackson,barbara.jackson526@gmail.com,736-478-7390,1230,False
RCPT002041,Michael Jones,michael.jones592@outlook.com,523-722-5470,1551,True
RCPT002042,Susan Jones,susan.jones486@gmail.com,863-394-8638,110,True
RCPT002043,William Martinez,william.martinez402@hotmail.com,556-777-9876,1259,True
RCPT002044,Karen Johnson,karen.johnson389@outlook.com,228-787-5864,958,True
RCPT002045,Mary Wilson,mary.wilson151@outlook.com,497-615-6432,1029,False
RCPT002046,Jennifer Rodriguez,jennifer.rodriguez275@hotmail.com,598-448-2345,292,True
RCPT002047,Betty Jones,betty.jones704@gmail.com,793-376-8512,627,True
RCPT002048,Nancy Jackson,nancy.jackson848@gmail.com,803-728-2508,1404,True
RCPT002049,Robert Jones,robert.jones39@yahoo.com,969-275-6590,1344,True
RCPT002050,Robert Taylor,robert.taylor363@gmail.com,415-592-9349,572,True
RCPT002051,David Martinez,david.martinez861@gmail.com,932-597-6438,339,True
RCPT002052,Jessica Smith,jessica.smith2@outlook.com,710-687-7091,159,True
RCPT002053,Matthew Johnson,matthew.johnson211@yahoo.com,362-942-8060,55,False
RCPT002054,Linda Martinez,linda.martinez779@outlook.com,721-964-5701,492,True
RCPT002055,Susan Anderson,susan.anderson979@hotmail.com,744-517-7917,558,True
RCPT002056,John Johnson,john.johnson837@yahoo.com,343-423-4800,1116,True
RCPT002057,Betty Rodriguez,betty.rodriguez249@outlook.com,932-645-8882,484,True
RCPT002058,Lisa Lopez,lisa.lopez562@hotmail.com,750-378-2264,1272,False
RCPT002059,Mark Rodriguez,mark.rodriguez781@hotmail.com,816-827-7874,1118,True
RCPT002060,Robert Rodriguez,robert.rodriguez211@gmail.com,339-896-2309,306,True
RCPT002061,Barbara Taylor,barbara.taylor514@yahoo.com,953-831-3759,1412,True
RCPT002062,James Thomas,james.thomas557@gmail.com,473-313-3090,1589,True
RCPT002063,Joseph Smith,joseph.smith679@outlook.com,661-259-8491,1021,True
RCPT002064,Anthony Martinez,anthony.martinez260@hotmail.com,507-953-8682,668,False
RCPT002065,John Brown,john.brown237@gmail.com,582-972-7802,1640,False
RCPT002066,Michael Brown,michael.brown690@gmail.com,333-505-3577,793,True
RCPT002067,David Martin,david.martin743@outlook.com,436-785-5583,876,True
RCPT002068,Barbara Taylor,barbara.taylor219@gmail.com,212-786-1238,394,True
RCPT002069,Sarah Lopez,sarah.lopez516@outlook.com,338-587-4119,1396,True
RCPT002070,Daniel Thomas,daniel.thomas359@gmail.com,391-702-2162,1241,True
RCPT002071,Richard Martinez,richard.martinez189@gmail.com,963-206-3834,482,False
RCPT002072,Anthony Garcia,anthony.garcia952@gmail.com,700-455-8122,849,True
RCPT002073,Charles Thomas,charles.thomas43@outlook.com,864-839-6126,1186,True
RCPT002074,Lisa Brown,lisa.brown577@outlook.com,878-845-5376,452,True
RCPT002075,Barbara Wilson,barbara.wilson147@yahoo.com,795-541-1436,353,True
RCPT002076,Mark Williams,mark.williams883@gmail.com,720-682-1087,1406,True
RCPT002077,James Johnson,james.johnson551@yahoo.com,383-330-1902,736,True
RCPT002078,Robert Garcia,robert.garcia44@yahoo.com,789-935-6887,786,True
RCPT002079,Thomas Jackson,thomas.jackson542@gmail.com,498-634-7274,146,False
RCPT002080,Patricia Smith,patricia.smith886@gmail.com,492-681-9790,372,True
RCPT002081,Betty Anderson,betty.anderson845@hotmail.com,778-828-2632,1575,True
RCPT002082,Mark Thomas,mark.thomas197@gmail.com,601-628-6311,120,False
RCPT002083,Thomas Taylor,thomas.taylor645@hotmail.com,673-934-8038,1596,True
RCPT002084,Jennifer Anderson,jennifer.anderson971@yahoo.com,324-634-1325,489,True
RCPT002085,Mary Jones,mary.jones706@hotmail.com,548-215-7453,1685,True
RCPT002086,Robert Anderson,robert.anderson804@gmail.com,907-911-6725,317,True
RCPT002087,Sandra Williams,sandra.williams677@outlook.com,823-463-6143,884,True
RCPT002088,Richard Moore,richard.moore426@outlook.com,678-606-5167,844,True
RCPT002089,William Garcia,william.garcia732@hotmail.com,208-217-1082,1711,True
RCPT002090,Anthony Brown,anthony.brown217@outlook.com,469-395-8329,1046,True
RCPT002091,Jessica Brown,jessica.brown18@outlook.com,446-719-3921,391,True
RCPT002092,Robert Hernandez,robert.hernandez868@yahoo.com,428-692-8004,1599,True
RCPT002093,Christopher Jones,christopher.jones892@yahoo.com,937-440-5400,675,True
RCPT002094,Patricia Hernandez,patricia.hernandez283@gmail.com,682-705-7633,756,False
RCPT002095,Sarah Wilson,sarah.wilson835@outlook.com,280-243-1826,74,True
RCPT002096,Mark Lopez,mark.lopez613@gmail.com,325-742-7245,334,True
RCPT002097,Jessica Martin,jessica.martin771@yahoo.com,838-420-4376,618,True
RCPT002098,Elizabeth Johnson,elizabeth.johnson132@outlook.com,802-857-7371,462,True
RCPT002099,David Lopez,david.lopez649@hotmail.com,892-738-1783,1329,True
RCPT002100,Thomas Thomas,thomas.thomas380@outlook.com,990-546-8551,673,True
RCPT002101,Daniel Miller,daniel.miller113@yahoo.com,953-941-3225,395,False
RCPT002102,Mary Moore,mary.moore288@hotmail.com,462-597-9781,1308,True
RCPT002103,James Brown,james.brown684@yahoo.com,846-754-2435,501,True
RCPT002104,Daniel Martinez,daniel.martinez874@gmail.com,762-516-3899,1262,True
RCPT002105,Jennifer Gonzalez,jennifer.gonzalez758@hotmail.com,530-664-1752,135,False
RCPT002106,Margaret Anderson,margaret.anderson256@yahoo.com,698-876-1622,137,True
RCPT002107,Susan Lopez,susan.lopez198@outlook.com,245-554-5825,1618,False
RCPT002108,John Garcia,john.garcia485@yahoo.com,280-842-1623,1094,True
RCPT002109,Mark Gonzalez,mark.gonzalez169@outlook.com,679-521-7855,1740,True
RCPT002110,Susan Smith,susan.smith308@gmail.com,717-644-7360,22,True
RCPT002111,Richard Gonzalez,richard.gonzalez885@gmail.com,286-954-4061,1128,True
RCPT002112,Margaret Williams,margaret.williams724@gmail.com,692-520-9235,883,True
RCPT002113,Linda Lopez,linda.lopez576@yahoo.com,222-799-9078,659,True
RCPT002114,Michael Gonzalez,michael.gonzalez203@gmail.com,468-792-3205,1028,False
RCPT002115,Charles Brown,charles.brown529@outlook.com,322-875-8780,655,False
RCPT002116,Sarah Wilson,sarah.wilson224@hotmail.com,524-875-5503,1636,False
RCPT002117,Sandra Rodriguez,sandra.rodriguez684@yahoo.com,376-229-7816,1658,True
RCPT002118,David Hernandez,david.hernandez542@yahoo.com,255-211-4246,1638,True
RCPT002119,Sarah Johnson,sarah.johnson680@outlook.com,577-615-5024,521,True
RCPT002120,Karen Brown,karen.brown737@gmail.com,719-730-6701,1727,True
RCPT002121,Elizabeth Moore,elizabeth.moore937@yahoo.com,287-822-4054,903,True
RCPT002122,Sandra Anderson,sandra.anderson866@outlook.com,718-414-5727,97,False
RCPT002123,Charles Miller,charles.miller141@gmail.com,770-291-7326,1357,False
RCPT002124,John Thomas,john.thomas463@gmail.com,322-206-4701,583,True
RCPT002125,Jennifer Johnson,jennifer.johnson988@outlook.com,424-647-2082,1021,True
RCPT002126,David Anderson,david.anderson776@hotmail.com,308-685-2087,1029,True
RCPT002127,Christopher Taylor,christopher.taylor6@gmail.com,263-228-1251,1796,True
RCPT002128,Linda Davis,linda.davis61@yahoo.com,938-320-5526,1689,True
RCPT002129,William Smith,william.smith82@gmail.com,944-453-3648,224,True
RCPT002130,Nancy Moore,nancy.moore886@gmail.com,794-353-8636,1573,False
RCPT002131,Robert Rodriguez,robert.rodriguez296@yahoo.com,860-659-7889,592,True
RCPT002132,Richard Williams,richard.williams531@hotmail.com,636-774-2616,765,True
RCPT002133,Michael Gonzalez,michael.gonzalez967@hotmail.com,835-978-8260,634,False
RCPT002134,Mark Johnson,mark.johnson953@gmail.com,498-727-8559,1520,True
RCPT002135,Karen Garcia,karen.garcia715@gmail.com,723-429-4650,1070,True
RCPT002136,Anthony Gonzalez,anthony.gonzalez356@outlook.com,324-780-8702,1096,False
RCPT002137,Sarah Williams,sarah.williams139@outlook.com,612-621-2936,789,True
RCPT002138,Lisa Anderson,lisa.anderson891@outlook.com,890-227-9230,1663,False
RCPT002139,Daniel Gonzalez,daniel.gonzalez364@outlook.com,503-751-7950,761,False
RCPT002140,Joseph Hernandez,joseph.hernandez615@outlook.com,702-644-8903,439,True
RCPT002141,Mary Anderson,mary.anderson326@gmail.com,949-621-9593,273,True
RCPT002142,Christopher Davis,christopher.davis800@outlook.com,440-429-4912,572,False
RCPT002143,Matthew Martinez,matthew.martinez708@gmail.com,880-936-3878,889,False
RCPT002144,Sarah Taylor,sarah.taylor415@hotmail.com,659-253-8319,504,True
RCPT002145,William Gonzalez,william.gonzalez4@hotmail.com,359-283-8535,1798,True
RCPT002146,Robert Williams,robert.williams255@yahoo.com,203-853-6443,1053,False
RCPT002147,Nancy Moore,nancy.moore598@yahoo.com,843-720-9606,1818,True
RCPT002148,Jennifer Garcia,jennifer.garcia603@hotmail.com,541-995-9190,816,True
RCPT002149,Mary Taylor,mary.taylor536@yahoo.com,710-900-1522,899,True
RCPT002150,Anthony Martin,anthony.martin803@gmail.com,627-330-4087,1403,True
RCPT002151,Barbara Martinez,barbara.martinez231@hotmail.com,500-839-2290,1153,False
RCPT002152,Elizabeth Anderson,elizabeth.anderson4@hotmail.com,754-960-7504,1000,True
RCPT002153,Patricia Anderson,patricia.anderson773@yahoo.com,500-824-9657,1293,True
RCPT002154,Anthony Jackson,anthony.jackson387@yahoo.com,462-406-7922,766,True
RCPT002155,Karen Rodriguez,karen.rodriguez107@outlook.com,344-846-7419,933,True
RCPT002156,William Smith,william.smith518@outlook.com,367-773-9068,117,True
RCPT002157,Mark Davis,mark.davis147@gmail.com,581-607-7944,920,True
RCPT002158,John Martin,john.martin79@outlook.com,321-675-2821,15,True
RCPT002159,Betty Hernandez,betty.hernandez733@yahoo.com,933-246-8804,1659,True
RCPT002160,Sandra Taylor,sandra.taylor888@gmail.com,353-376-2290,497,True
RCPT002161,Sarah Jackson,sarah.jackson664@outlook.com,233-520-1572,391,True
RCPT002162,Richard Brown,richard.brown889@gmail.com,685-443-5839,185,False
RCPT002163,Mark Rodriguez,mark.rodriguez934@gmail.com,485-617-6659,746,True
RCPT002164,David Williams,david.williams826@yahoo.com,453-411-6574,746,True
RCPT002165,Susan Martinez,susan.martinez764@gmail.com,557-871-7728,832,True
RCPT002166,James Miller,james.miller392@yahoo.com,438-724-7751,1465,True
RCPT002167,Thomas Gonzalez,thomas.gonzalez341@gmail.com,255-657-5826,537,True
RCPT002168,David Garcia,david.garcia921@hotmail.com,867-201-2053,1161,True
RCPT002169,Susan Lopez,susan.lopez237@outlook.com,465-672-1322,1653,False
RCPT002170,Christopher Wilson,christopher.wilson629@outlook.com,840-998-8862,995,True
RCPT002171,Anthony Miller,anthony.miller272@gmail.com,516-550-3452,562,True
RCPT002172,Sarah Wilson,sarah.wilson282@gmail.com,901-523-4540,709,True
RCPT002173,Charles Smith,charles.smith685@hotmail.com,401-559-2243,1707,True
RCPT002174,Mary Gonzalez,mary.gonzalez961@yahoo.com,812-357-5218,1305,False
RCPT002175,Barbara Brown,barbara.brown799@yahoo.com,348-666-2405,101,True
RCPT002176,Elizabeth Martin,elizabeth.martin672@gmail.com,377-639-5591,1542,True
RCPT002177,Thomas Rodriguez,thomas.rodriguez775@outlook.com,928-226-2605,1180,True
RCPT002178,Christopher Smith,christopher.smith372@gmail.com,820-297-7278,1759,True
RCPT002179,Linda Jackson,linda.jackson693@yahoo.com,874-449-7406,261,True
RCPT002180,Charles Davis,charles.davis138@outlook.com,569-701-2961,228,True
RCPT002181,Daniel Martinez,daniel.martinez588@gmail.com,343-723-4471,6,True
RCPT002182,Susan Garcia,susan.garcia892@yahoo.com,976-744-2846,1050,True
RCPT002183,Sandra Martin,sandra.martin175@hotmail.com,572-318-7790,1012,True
RCPT002184,Jessica Anderson,jessica.anderson410@gmail.com,898-932-8155,17,False
RCPT002185,Karen Williams,karen.williams98@outlook.com,344-827-3446,486,True
RCPT002186,Daniel Hernandez,daniel.hernandez579@gmail.com,454-949-4433,741,True
RCPT002187,John Lopez,john.lopez254@hotmail.com,642-371-9903,1758,False
RCPT002188,Lisa Jones,lisa.jones736@hotmail.com,562-914-1360,1580,True
RCPT002189,Daniel Smith,daniel.smith589@hotmail.com,306-472-8312,1363,False
RCPT002190,John Wilson,john.wilson564@yahoo.com,744-882-9818,355,True
RCPT002191,Sarah Jones,sarah.jones298@hotmail.com,595-760-3638,1665,True
RCPT002192,Richard Miller,richard.miller385@yahoo.com,812-699-1064,435,False
RCPT002193,Margaret Martinez,margaret.martinez660@outlook.com,436-344-3660,446,True
RCPT002194,Robert Rodriguez,robert.rodriguez163@outlook.com,404-663-4519,805,True
RCPT002195,Jennifer Hernandez,jennifer.hernandez258@gmail.com,500-550-3234,1068,False
RCPT002196,Anthony Moore,anthony.moore287@outlook.com,555-825-1121,569,True
RCPT002197,Joseph Martinez,joseph.martinez714@gmail.com,653-634-6114,440,True
RCPT002198,William Williams,william.williams4@hotmail.com,669-800-5907,1368,True
RCPT002199,Richard Hernandez,richard.hernandez187@hotmail.com,422-380-5042,1295,True
RCPT002200,William Martinez,william.martinez856@hotmail.com,878-750-4800,569,True
RCPT002201,Patricia Jackson,patricia.jackson974@hotmail.com,526-205-8365,989,True
RCPT002202,Sandra Rodriguez,sandra.rodriguez506@yahoo.com,934-756-2980,1524,True
RCPT002203,Nancy Anderson,nancy.anderson29@outlook.com,633-382-6673,1622,True
RCPT002204,Patricia Wilson,patricia.wilson962@yahoo.com,391-226-5927,400,False
RCPT002205,Joseph Brown,joseph.brown266@hotmail.com,761-687-3703,578,True
RCPT002206,Charles Jones,charles.jones440@gmail.com,556-376-9500,1785,True
RCPT002207,James Hernandez,james.hernandez770@outlook.com,762-336-1841,1762,True
RCPT002208,Thomas Garcia,thomas.garcia22@outlook.com,856-714-1070,1217,True
RCPT002209,Jennifer Johnson,jennifer.johnson595@yahoo.com,564-381-2884,9,True
RCPT002210,Matthew Jones,matthew.jones201@hotmail.com,895-465-9046,1157,True
RCPT002211,Michael Johnson,michael.johnson748@yahoo.com,701-997-3141,1204,True
RCPT002212,Jennifer Hernandez,jennifer.hernandez89@gmail.com,215-888-3749,347,False
RCPT002213,Karen Moore,karen.moore947@yahoo.com,569-674-9396,1077,True
RCPT002214,David Martin,david.martin708@hotmail.com,416-372-8064,1618,True
RCPT002215,Linda Garcia,linda.garcia861@yahoo.com,506-250-1072,1753,False
RCPT002216,Jessica Johnson,jessica.johnson13@yahoo.com,692-990-9751,214,False
RCPT002217,Patricia Lopez,patricia.lopez51@outlook.com,755-535-3431,602,False
RCPT002218,James Taylor,james.taylor523@hotmail.com,789-365-1818,1109,True
RCPT002219,Patricia Lopez,patricia.lopez87@yahoo.com,343-861-9359,854,False
